"","source","target","Edge Weight"
"3516","pirate_larry","polymath22",1
"3517","pirate_larry","VibeVal",1
"3518","pirate_larry","opticaldensity",1
"3519","pirate_larry","superbranch",1
"3520","pirate_larry","EdVeracity",1
"3521","pirate_larry","TheDailyEdge",1
"3522","pirate_larry","V1ct0rCR0cc0",1
"3523","pirate_larry","Progress2day",1
"3524","VibeVal","pirate_larry",1
"3525","JLownLaw","pirate_larry",1
"3526","V1ct0rCR0cc0","pirate_larry",1
"3527","RafalcaRomney","BreakingNuts",1
"3528","LPMercer","BreakingNuts",1
"3529","Our4thEstate","BreakingNuts",1
"3530","Leelee1gMaria","BreakingNuts",1
"3531","BreakingNuts","TheDailyEdge",1
"3532","BreakingNuts","mayread3",1
"3533","BreakingNuts","PeggyStuart",1
"3534","BreakingNuts","activist360",1
"3535","BreakingNuts","AlwaysThinkHow",1
"3536","BreakingNuts","HnstyNgov",1
"3537","BreakingNuts","Our4thEstate",1
"3538","BreakingNuts","Leelee1gMaria",1
"3539","BreakingNuts","marieturk41",1
"3540","BreakingNuts","LPMercer",1
"3541","BreakingNuts","RafalcaRomney",1
"3542","BreakingNuts","ToConservatives",1
"3543","AlwaysThinkHow","BreakingNuts",1
"3544","ToConservatives","BreakingNuts",1
"3545","HnstyNgov","BreakingNuts",1
"3546","TheDailyEdge","BreakingNuts",1
"3547","mayread3","BreakingNuts",1
"3548","PeggyStuart","BreakingNuts",1
"3549","activist360","BreakingNuts",1
"3550","marieturk41","BreakingNuts",1
"3551","KatMatsMom","marieturk41",1
"3552","marieturk41","KatMatsMom",1
"3553","Progress2day","marieturk41",1
"3554","KurtzLR","marieturk41",1
"3555","SpudLovr","marieturk41",1
"3556","DefeatVos","marieturk41",1
"3557","unkybunky","marieturk41",1
"3558","polymath22","marieturk41",1
"3559","riaro","marieturk41",1
"3560","activist360","marieturk41",1
"3561","marieturk41","DefeatVos",1
"3562","marieturk41","KurtzLR",1
"3563","marieturk41","Progress2day",1
"3564","marieturk41","AngryBlackLady",1
"3565","marieturk41","PolitiScoop",1
"3566","marieturk41","SpudLovr",1
"3567","marieturk41","riaro",1
"3568","marieturk41","polymath22",1
"3569","marieturk41","unkybunky",1
"3570","marieturk41","activist360",1
"3571","marieturk41","HiJCP",1
"3572","janetbwd","MacIverWisc",1
"3573","BrownDeerRepub","MacIverWisc",1
"3574","CarterFliptMe","MacIverWisc",1
"3575","WeRWisconsin","MacIverWisc",1
"3576","wijim500","MacIverWisc",1
"3577","katierosenberg","MacIverWisc",1
"3578","TaxedTooMuch2","MacIverWisc",1
"3579","MadPolitics","MacIverWisc",1
"3580","AmyKremer","MacIverWisc",1
"3581","MahlonMitchell","MacIverWisc",1
"3582","MCNETHJ","MacIverWisc",1
"3583","Cog_Dis","MacIverWisc",1
"3584","Machinetoolsale","MacIverWisc",1
"3585","PostCrescent","MacIverWisc",1
"3586","UniqueName099","MacIverWisc",1
"3587","ballotpedia","MacIverWisc",1
"3588","madisonjobsx","MacIverWisc",1
"3589","BadgerNative","MacIverWisc",1
"3590","Badgitator","MacIverWisc",1
"3591","restorereality","MacIverWisc",1
"3592","keithh1981","MacIverWisc",1
"3593","dikSjoberg","MacIverWisc",1
"3594","rossacrosswi","MacIverWisc",1
"3595","MadBadgerMom","MacIverWisc",1
"3596","MacIverWisc","gbpressgazette",1
"3597","MacIverWisc","news3jessica",1
"3598","MacIverWisc","fox11news",1
"3599","MacIverWisc","MadPolitics",1
"3600","MacIverWisc","UniqueName099",1
"3601","MacIverWisc","PostCrescent",1
"3602","MacIverWisc","Salon",1
"3603","MacIverWisc","ballotpedia",1
"3604","MacIverWisc","AndrewKroll",1
"3605","MacIverWisc","BadgerNative",1
"3606","MacIverWisc","CarterFliptMe",1
"3607","MacIverWisc","wisaflcio",1
"3608","MacIverWisc","BrownDeerRepub",1
"3609","MacIverWisc","MadBadgerMom",1
"3610","MacIverWisc","MCNETHJ",1
"3611","MacIverWisc","wijim500",1
"3612","MacIverWisc","WeRWisconsin",1
"3613","MacIverWisc","xanpixsmom",1
"3614","MacIverWisc","tonykatz",1
"3615","MacIverWisc","RedAlert",1
"3616","news3jessica","MacIverWisc",1
"3617","dianekennedy","MacIverWisc",1
"3618","RobinMarohn","MacIverWisc",1
"3619","N9ZF","MacIverWisc",1
"3620","xanpixsmom","MacIverWisc",1
"3621","SpiritOfMadison","tonykatz",1
"3622","matthewhurtt","tonykatz",1
"3623","CarterFliptMe","tonykatz",1
"3624","Revenant0101","tonykatz",1
"3625","Mayortommm","tonykatz",1
"3626","RedAlert","tonykatz",1
"3627","AmyKremer","tonykatz",1
"3628","MCNETHJ","tonykatz",1
"3629","Twin66","tonykatz",1
"3630","tonykatz","brooksbayne",1
"3631","tonykatz","matthewhurtt",1
"3632","tonykatz","lynx55",1
"3633","tonykatz","AmyKremer",1
"3634","tonykatz","TheFlaCracker",1
"3635","tonykatz","Jarjarbug",1
"3636","tonykatz","UniqueName099",1
"3637","tonykatz","Twitlertwit",1
"3638","tonykatz","Mayortommm",1
"3639","tonykatz","SpiritOfMadison",1
"3640","tonykatz","ballotpedia",1
"3641","tonykatz","Twin66",1
"3642","UniqueName099","tonykatz",1
"3643","ballotpedia","tonykatz",1
"3644","brooksbayne","tonykatz",1
"3645","MadBadgerMom","tonykatz",1
"3646","LiberateTheUSA","tonykatz",1
"3647","xanpixsmom","tonykatz",1
"3648","BrownDeerRepub","xanpixsmom",1
"3649","CarterFliptMe","xanpixsmom",1
"3650","wijim500","xanpixsmom",1
"3651","BobEwoldt","xanpixsmom",1
"3652","xanpixsmom","Jarjarbug",1
"3653","xanpixsmom","CarterFliptMe",1
"3654","xanpixsmom","BobEwoldt",1
"3655","xanpixsmom","wijim500",1
"3656","xanpixsmom","BrownDeerRepub",1
"3657","DianaMSepulveda","BrianGriffiths",1
"3658","DianaMSepulveda","RedAlert",1
"3659","BrianGriffiths","DianaMSepulveda",1
"3660","KatieATodd","RedAlert",1
"3661","KatieATodd","BrianGriffiths",1
"3662","KatieATodd","LaurenC_Lux",1
"3663","KatieATodd","matthewhurtt",1
"3664","KatieATodd","Auriandra",1
"3665","BrianGriffiths","KatieATodd",1
"3666","RedAlert","BrianGriffiths",1
"3667","BrianGriffiths","RedAlert",1
"3668","WeRWisconsin","madisonjobsx",1
"3669","MadPolitics","madisonjobsx",1
"3670","AmyKremer","madisonjobsx",1
"3671","DefeatVos","madisonjobsx",1
"3672","wisaflcio","madisonjobsx",1
"3673","Cog_Dis","madisonjobsx",1
"3674","TheDailyEdge","madisonjobsx",1
"3675","unkybunky","madisonjobsx",1
"3676","madisonjobsx","wisaflcio",1
"3677","madisonjobsx","TalkingUnion",1
"3678","madisonjobsx","Salon",1
"3679","madisonjobsx","WeRWisconsin",1
"3680","madisonjobsx","erictheteamster",1
"3681","madisonjobsx","bluecheddar1",1
"3682","madisonjobsx","gbpressgazette",1
"3683","madisonjobsx","news3jessica",1
"3684","madisonjobsx","swell",1
"3685","madisonjobsx","DefendWisconsin",1
"3686","madisonjobsx","WIProud",1
"3687","madisonjobsx","legaleagle",1
"3688","madisonjobsx","HarryWaisbren",1
"3689","madisonjobsx","UnitedWisconsin",1
"3690","madisonjobsx","PostCrescent",1
"3691","madisonjobsx","superbranch",1
"3692","madisonjobsx","AndrewKroll",1
"3693","madisonjobsx","katierosenberg",1
"3694","madisonjobsx","MahlonMitchell",1
"3695","madisonjobsx","robzerban",1
"3696","madisonjobsx","gjzielinski",1
"3697","madisonjobsx","fox11news",1
"3698","madisonjobsx","triumph68",1
"3699","madisonjobsx","davecatanese",1
"3700","madisonjobsx","MadPolitics",1
"3701","madisonjobsx","educator4WI",1
"3702","madisonjobsx","saragoldrickrab",1
"3703","madisonjobsx","DefeatVos",1
"3704","madisonjobsx","RobinMarohn",1
"3705","madisonjobsx","SpudLovr",1
"3706","madisonjobsx","Wisco",1
"3707","madisonjobsx","Cog_Dis",1
"3708","madisonjobsx","wijim500",1
"3709","madisonjobsx","WPEC4848",1
"3710","RobinMarohn","madisonjobsx",1
"3711","hershinmad","madisonjobsx",1
"3712","janetbwd","gbpressgazette",1
"3713","WeRWisconsin","gbpressgazette",1
"3714","bluecheddar1","gbpressgazette",1
"3715","MahlonMitchell","gbpressgazette",1
"3716","DefeatVos","gbpressgazette",1
"3717","wisaflcio","gbpressgazette",1
"3718","MCNETHJ","gbpressgazette",1
"3719","CoffeeBean26","gbpressgazette",1
"3720","lynx55","gbpressgazette",1
"3721","gbpressgazette","PostCrescent",1
"3722","gbpressgazette","fox11news",1
"3723","unkybunky","gbpressgazette",1
"3724","PostCrescent","gbpressgazette",1
"3725","Americassoul","gbpressgazette",1
"3726","MaryErpenbach","gbpressgazette",1
"3727","nancyquinn","gbpressgazette",1
"3728","news3jessica","gbpressgazette",1
"3729","fox11news","gbpressgazette",1
"3730","gjzielinski","gbpressgazette",1
"3731","kdbenish","gbpressgazette",1
"3732","opticaldensity","gbpressgazette",1
"3733","Jane_WI","katierosenberg",1
"3734","WeRWisconsin","katierosenberg",1
"3735","bluecheddar1","katierosenberg",1
"3736","katierosenberg","PostCrescent",1
"3737","katierosenberg","RobinMarohn",1
"3738","katierosenberg","cjliebmann",1
"3739","katierosenberg","Cog_Dis",1
"3740","katierosenberg","fox11news",1
"3741","katierosenberg","news3jessica",1
"3742","katierosenberg","davecatanese",1
"3743","katierosenberg","gjzielinski",1
"3744","katierosenberg","wisaflcio",1
"3745","katierosenberg","MaryErpenbach",1
"3746","katierosenberg","Wisco",1
"3747","katierosenberg","rossacrosswi",1
"3748","katierosenberg","MahlonMitchell",1
"3749","MadPolitics","katierosenberg",1
"3750","Cog_Dis","katierosenberg",1
"3751","Machinetoolsale","katierosenberg",1
"3752","PostCrescent","katierosenberg",1
"3753","MaryErpenbach","katierosenberg",1
"3754","cjliebmann","katierosenberg",1
"3755","rossacrosswi","katierosenberg",1
"3756","news3jessica","katierosenberg",1
"3757","RobinMarohn","katierosenberg",1
"3758","Wisco","katierosenberg",1
"3759","opticaldensity","katierosenberg",1
"3760","bluecheddar1","nancyquinn",1
"3761","DefeatVos","nancyquinn",1
"3762","wisaflcio","nancyquinn",1
"3763","TheDailyEdge","nancyquinn",1
"3764","unkybunky","nancyquinn",1
"3765","polymath22","nancyquinn",1
"3766","peterflom","nancyquinn",1
"3767","AmyTidd","nancyquinn",1
"3768","TksABunchJohn","nancyquinn",1
"3769","MaryErpenbach","nancyquinn",1
"3770","bxknits","nancyquinn",1
"3771","nancyquinn","RayBeckerman",1
"3772","nancyquinn","HarryWaisbren",1
"3773","nancyquinn","peterflom",1
"3774","nancyquinn","AndrewKroll",1
"3775","nancyquinn","FrauMorris",1
"3776","nancyquinn","swell",1
"3777","nancyquinn","legaleagle",1
"3778","nancyquinn","TheGameOfLife",1
"3779","nancyquinn","opticaldensity",1
"3780","nancyquinn","unkybunky",1
"3781","nancyquinn","SpudLovr",1
"3782","nancyquinn","V1ct0rCR0cc0",1
"3783","nancyquinn","Gamblndan",1
"3784","nancyquinn","LCranston1939",1
"3785","nancyquinn","bxknits",1
"3786","nancyquinn","TksABunchJohn",1
"3787","nancyquinn","DefendWisconsin",1
"3788","nancyquinn","AmyTidd",1
"3789","nancyquinn","WeRWisconsin",1
"3790","nancyquinn","MahlonMitchell",1
"3791","nancyquinn","gjzielinski",1
"3792","RobinMarohn","nancyquinn",1
"3793","opticaldensity","nancyquinn",1
"3794","oopsieee","FConSMod",1
"3795","Progress2day","FConSMod",1
"3796","JustABrick","FConSMod",1
"3797","The_Anti_Fox","FConSMod",1
"3798","LiberallyJan","FConSMod",1
"3799","LtlRedX","FConSMod",1
"3800","SpudLovr","FConSMod",1
"3801","JAMSRIDE","FConSMod",1
"3802","LCranston1939","FConSMod",1
"3803","wininmad","FConSMod",1
"3804","TheDailyEdge","FConSMod",1
"3805","lynx55","FConSMod",1
"3806","yiawda","FConSMod",1
"3807","art2u2","FConSMod",1
"3808","polymath22","FConSMod",1
"3809","AmyTidd","FConSMod",1
"3810","TheFlaCracker","FConSMod",1
"3811","Gamblndan","FConSMod",1
"3812","FConSMod","Salon",1
"3813","FConSMod","TheDailyEdge",1
"3814","FConSMod","opticaldensity",1
"3815","FConSMod","Gamblndan",1
"3816","FConSMod","TheFlaCracker",1
"3817","FConSMod","SpudLovr",1
"3818","FConSMod","LCranston1939",1
"3819","FConSMod","polymath22",1
"3820","FConSMod","art2u2",1
"3821","FConSMod","lynx55",1
"3822","FConSMod","JustABrick",1
"3823","FConSMod","yiawda",1
"3824","FConSMod","JAMSRIDE",1
"3825","FConSMod","wininmad",1
"3826","FConSMod","The_Anti_Fox",1
"3827","FConSMod","Progress2day",1
"3828","FConSMod","AmyTidd",1
"3829","FConSMod","LtlRedX",1
"3830","FConSMod","cantdance2it",1
"3831","FConSMod","LiberallyJan",1
"3832","FConSMod","Maggyw519",1
"3833","cantdance2it","FConSMod",1
"3834","opticaldensity","FConSMod",1
"3835","WeRWisconsin","Mayzee590",1
"3836","stefsstuff","Mayzee590",1
"3837","bluecheddar1","Mayzee590",1
"3838","SpudLovr","Mayzee590",1
"3839","akasha2458","Mayzee590",1
"3840","Mayzee590","SpudLovr",1
"3841","Mayzee590","hershinmad",1
"3842","Mayzee590","swell",1
"3843","Mayzee590","PolitiScoop",1
"3844","Mayzee590","Wi_Fwd",1
"3845","Mayzee590","DefeatVos",1
"3846","DefeatVos","Mayzee590",1
"3847","wisaflcio","Mayzee590",1
"3848","swell","Mayzee590",1
"3849","polymath22","Mayzee590",1
"3850","55Bentley","Mayzee590",1
"3851","hershinmad","Mayzee590",1
"3852","opticaldensity","Mayzee590",1
"3853","WeRWisconsin","davidschimpf",1
"3854","bluecheddar1","davidschimpf",1
"3855","MadPolitics","davidschimpf",1
"3856","LCranston1939","davidschimpf",1
"3857","gnuman1979","davidschimpf",1
"3858","Cog_Dis","davidschimpf",1
"3859","polymath22","davidschimpf",1
"3860","VibeVal","davidschimpf",1
"3861","davidschimpf","MadPolitics",1
"3862","davidschimpf","AndrewKroll",1
"3863","davidschimpf","tiffanybrault",1
"3864","davidschimpf","bluecheddar1",1
"3865","davidschimpf","PolitiScoop",1
"3866","davidschimpf","news3jessica",1
"3867","davidschimpf","Cog_Dis",1
"3868","davidschimpf","gnuman1979",1
"3869","davidschimpf","VibeVal",1
"3870","davidschimpf","LCranston1939",1
"3871","davidschimpf","WeRWisconsin",1
"3872","davidschimpf","Wisco",1
"3873","davidschimpf","polymath22",1
"3874","davidschimpf","GomerWHoward",1
"3875","davidschimpf","MahlonMitchell",1
"3876","tiffanybrault","davidschimpf",1
"3877","opticaldensity","davidschimpf",1
"3878","janetbwd","PostCrescent",1
"3879","WeRWisconsin","PostCrescent",1
"3880","bluecheddar1","PostCrescent",1
"3881","SpudLovr","PostCrescent",1
"3882","MadPolitics","PostCrescent",1
"3883","MahlonMitchell","PostCrescent",1
"3884","wisaflcio","PostCrescent",1
"3885","CoffeeBean26","PostCrescent",1
"3886","Cog_Dis","PostCrescent",1
"3887","PostCrescent","opticaldensity",1
"3888","PostCrescent","VibeVal",1
"3889","PostCrescent","sjzep",1
"3890","PostCrescent","kdbenish",1
"3891","MaryErpenbach","PostCrescent",1
"3892","DefendWisconsin","PostCrescent",1
"3893","VibeVal","PostCrescent",1
"3894","sjzep","PostCrescent",1
"3895","fox11news","PostCrescent",1
"3896","RobinMarohn","PostCrescent",1
"3897","gjzielinski","PostCrescent",1
"3898","kdbenish","PostCrescent",1
"3899","Steffi5461","PostCrescent",1
"3900","opticaldensity","PostCrescent",1
"3901","WeRWisconsin","milkmaid58",1
"3902","bluecheddar1","milkmaid58",1
"3903","SpudLovr","milkmaid58",1
"3904","milkmaid58","Salon",1
"3905","milkmaid58","bluecheddar1",1
"3906","milkmaid58","legaleagle",1
"3907","milkmaid58","opticaldensity",1
"3908","milkmaid58","JaxonBrow",1
"3909","milkmaid58","superbranch",1
"3910","milkmaid58","AndrewKroll",1
"3911","milkmaid58","Cog_Dis",1
"3912","milkmaid58","DefeatVos",1
"3913","milkmaid58","robzerban",1
"3914","milkmaid58","WeRWisconsin",1
"3915","milkmaid58","sjzep",1
"3916","milkmaid58","DefendWisconsin",1
"3917","milkmaid58","PolitiScoop",1
"3918","milkmaid58","gjzielinski",1
"3919","milkmaid58","SpudLovr",1
"3920","DefeatVos","milkmaid58",1
"3921","Cog_Dis","milkmaid58",1
"3922","legaleagle","milkmaid58",1
"3923","polymath22","milkmaid58",1
"3924","opticaldensity","milkmaid58",1
"3925","jimwitkins","swell",1
"3926","oopsieee","swell",1
"3927","Progress2day","swell",1
"3928","Jane_WI","swell",1
"3929","Muxywithmoxie","swell",1
"3930","bluecheddar1","swell",1
"3931","SpudLovr","swell",1
"3932","nedmiller","swell",1
"3933","DefeatVos","swell",1
"3934","wi_defender","swell",1
"3935","superbranch","swell",1
"3936","wisaflcio","swell",1
"3937","ak2sandiego","swell",1
"3938","Rivercitidan","swell",1
"3939","gnuman1979","swell",1
"3940","CoffeeBean26","swell",1
"3941","Cog_Dis","swell",1
"3942","lynx55","swell",1
"3943","swell","bluecheddar1",1
"3944","swell","Wisco",1
"3945","swell","DefendWisconsin",1
"3946","swell","AndrewKroll",1
"3947","swell","bxknits",1
"3948","swell","Badgitator",1
"3949","swell","wisaflcio",1
"3950","swell","Progress2day",1
"3951","swell","wi_defender",1
"3952","swell","cr8f",1
"3953","swell","Jane_WI",1
"3954","swell","Cog_Dis",1
"3955","swell","Muxywithmoxie",1
"3956","swell","jimwitkins",1
"3957","swell","lynx55",1
"3958","swell","MahlonMitchell",1
"3959","swell","SpudLovr",1
"3960","swell","sjzep",1
"3961","swell","TksABunchJohn",1
"3962","swell","FrauMorris",1
"3963","swell","VibeVal",1
"3964","swell","ECmadtown",1
"3965","swell","GiniCoefficien1",1
"3966","swell","MaryErpenbach",1
"3967","swell","tiffanybrault",1
"3968","swell","ctaylsaurus",1
"3969","swell","CoffeeBean26",1
"3970","swell","Cops4Labor",1
"3971","unkybunky","swell",1
"3972","polymath22","swell",1
"3973","cr8f","swell",1
"3974","TksABunchJohn","swell",1
"3975","MaryErpenbach","swell",1
"3976","bxknits","swell",1
"3977","VibeVal","swell",1
"3978","ctaylsaurus","swell",1
"3979","GiniCoefficien1","swell",1
"3980","news3jessica","swell",1
"3981","RobinMarohn","swell",1
"3982","Wisco","swell",1
"3983","ECmadtown","swell",1
"3984","tiffanybrault","swell",1
"3985","V1ct0rCR0cc0","swell",1
"3986","opticaldensity","swell",1
"3987","Cos2mwiz2","nescdem",1
"3988","txmattie","nescdem",1
"3989","Progress2day","nescdem",1
"3990","Our4thEstate","nescdem",1
"3991","LtlRedX","nescdem",1
"3992","stefsstuff","nescdem",1
"3993","Muxywithmoxie","nescdem",1
"3994","bluecheddar1","nescdem",1
"3995","SpudLovr","nescdem",1
"3996","Morning_West","nescdem",1
"3997","DefeatVos","nescdem",1
"3998","LCranston1939","nescdem",1
"3999","shivabeach","nescdem",1
"4000","wisaflcio","nescdem",1
"4001","ak2sandiego","nescdem",1
"4002","ToConservatives","nescdem",1
"4003","gnuman1979","nescdem",1
"4004","cyn3matic","nescdem",1
"4005","Jipso19","nescdem",1
"4006","TheDailyEdge","nescdem",1
"4007","yiawda","nescdem",1
"4008","mdrfl","nescdem",1
"4009","lwdgrfx","nescdem",1
"4010","babaoreilymike","nescdem",1
"4011","unkybunky","nescdem",1
"4012","art2u2","nescdem",1
"4013","polymath22","nescdem",1
"4014","Merlyn43","nescdem",1
"4015","Americassoul","nescdem",1
"4016","MaryErpenbach","nescdem",1
"4017","HateFree_Speech","nescdem",1
"4018","TomBales1","nescdem",1
"4019","scyeatts","nescdem",1
"4020","Twitlertwit","nescdem",1
"4021","PeggyStuart","nescdem",1
"4022","GiniCoefficien1","nescdem",1
"4023","HansonHeidi","nescdem",1
"4024","activist360","nescdem",1
"4025","Voter99percent","nescdem",1
"4026","nescdem","wisaflcio",1
"4027","nescdem","TheDailyEdge",1
"4028","nescdem","bluecheddar1",1
"4029","nescdem","MaryErpenbach",1
"4030","nescdem","DefeatVos",1
"4031","nescdem","WIProud",1
"4032","nescdem","haymakers",1
"4033","nescdem","stefsstuff",1
"4034","nescdem","Progress2day",1
"4035","nescdem","txmattie",1
"4036","nescdem","LCranston1939",1
"4037","nescdem","robzerban",1
"4038","nescdem","lwdgrfx",1
"4039","nescdem","unkybunky",1
"4040","nescdem","opticaldensity",1
"4041","nescdem","cyn3matic",1
"4042","nescdem","art2u2",1
"4043","nescdem","SpudLovr",1
"4044","nescdem","JLownLaw",1
"4045","nescdem","DefendWisconsin",1
"4046","nescdem","gnuman1979",1
"4047","nescdem","55Bentley",1
"4048","nescdem","Merlyn43",1
"4049","nescdem","babaoreilymike",1
"4050","nescdem","ak2sandiego",1
"4051","nescdem","Muxywithmoxie",1
"4052","nescdem","Morning_West",1
"4053","nescdem","TomBales1",1
"4054","nescdem","cantdance2it",1
"4055","nescdem","mdrfl",1
"4056","nescdem","yiawda",1
"4057","nescdem","Our4thEstate",1
"4058","nescdem","LtlRedX",1
"4059","nescdem","juppiecat1",1
"4060","nescdem","PeggyStuart",1
"4061","nescdem","Twitlertwit",1
"4062","nescdem","scyeatts",1
"4063","nescdem","Jipso19",1
"4064","nescdem","HateFree_Speech",1
"4065","nescdem","Voter99percent",1
"4066","nescdem","ToConservatives",1
"4067","nescdem","GiniCoefficien1",1
"4068","nescdem","activist360",1
"4069","nescdem","Cos2mwiz2",1
"4070","cantdance2it","nescdem",1
"4071","JLownLaw","nescdem",1
"4072","juppiecat1","nescdem",1
"4073","opticaldensity","nescdem",1
"4074","leftnotright","walymury",1
"4075","WeRWisconsin","walymury",1
"4076","LtlRedX","walymury",1
"4077","bluecheddar1","walymury",1
"4078","DefeatVos","walymury",1
"4079","walymury","Americassoul",1
"4080","walymury","HarryWaisbren",1
"4081","walymury","robzerban",1
"4082","walymury","Maggyw519",1
"4083","walymury","sjzep",1
"4084","walymury","sherijr",1
"4085","walymury","AmyTidd",1
"4086","walymury","DefeatVos",1
