ID,INCOME,RACE,SEX,SELF_ESTEEM
7982,300,2,1,24
7983,7200,1,2,21
7984,2700,1,1,20
7989,10000,1,1,26
7991,6000,1,1,30
7998,7000,1,2,19
7999,0,1,1,22
8000,1000,2,2,28
8001,0,1,2,13
8002,4000,1,1,20
8003,3000,1,2,30
8007,425,2,2,28
8008,0,3,2,22
8009,1445,1,1,13
8010,5500,1,2,23
8011,7000,1,1,27
8012,1000,3,1,25
8013,3500,1,2,28
8014,0,3,1,17
8017,0,3,2,21
8018,0,3,2,27
8021,2579,3,1,27
8022,0,1,1,20
8024,700,1,1,21
8027,2500,1,1,20
8029,1000,1,2,24
8036,600,2,2,24
8041,814,2,1,29
8044,865,2,2,17
8045,0,2,2,13
8046,600,1,1,27
8047,700,2,2,20
8049,1089,2,2,20
8051,1500,3,2,14
8053,645,3,2,22
8057,600,2,2,22
8059,0,1,2,22
8063,0,1,1,20
8064,0,2,1,18
8065,4488,3,2,16
8073,1686,3,2,28
8074,200,2,1,24
8075,3500,3,1,21
8079,3907,1,2,19
8081,6600,3,2,23
8082,1700,1,1,24
8083,8000,1,2,22
8084,1500,3,2,23
8085,3300,3,2,24
8087,12000,1,1,28
8088,5000,1,2,20
8089,7400,3,1,27
8090,4500,3,1,30
8091,3000,1,2,18
8092,2400,3,2,22
8093,5000,1,2,20
8094,4000,1,1,22
8095,800,1,1,19
8096,5000,1,1,16
8099,4000,1,2,15
8100,1200,1,1,18
8101,3200,1,1,19
8103,2100,1,2,15
8104,700,1,1,27
8105,1932,1,2,26
8106,7000,1,1,17
8107,500,1,1,19
8109,1000,1,2,23
8110,5000,1,2,23
8112,7200,1,1,16
8113,3153,1,2,26
8118,1500,2,1,24
8119,2000,3,2,29
8120,0,1,2,26
8121,600,1,2,18
8123,0,1,2,30
8124,3000,2,1,20
8125,0,2,2,20
8127,4900,2,2,20
8128,4000,2,1,27
8129,2500,2,2,27
8132,1592,3,2,25
8134,2340,3,1,27
8135,2000,3,1,24
8137,9423,3,2,25
8139,12000,1,1,20
8140,400,1,2,21
8141,9000,1,2,22
8149,1600,1,2,26
8151,0,1,2,21
8154,250,1,1,25
8155,900,1,1,24
8158,14000,2,1,25
8162,1500,1,1,27
8164,350,3,1,22
8166,1500,3,1,29
8167,4500,3,1,26
8168,1900,1,1,22
8169,12000,1,2,26
8170,3500,1,2,25
8171,10000,3,1,24
8172,1000,3,2,29
8173,5000,1,1,22
8174,0,1,2,18
8177,11700,1,1,20
8179,1320,1,1,23
8180,0,1,2,16
8182,3350,2,1,26
8183,0,2,1,20
8184,3000,2,2,29
8186,1100,2,1,27
8187,2500,2,1,26
8189,3000,1,2,20
8190,8000,1,1,26
8191,3000,2,1,25
8192,400,2,2,24
8193,4500,1,2,23
8194,3600,1,2,21
8195,0,1,2,15
8196,500,3,2,25
8197,13000,1,1,20
8200,400,1,1,22
8202,2700,1,2,20
8203,11000,1,1,25
8204,6500,1,1,19
8205,3000,1,1,25
8206,6000,1,1,27
8207,4000,1,1,26
8209,1100,2,1,17
8211,8000,1,1,17
8212,4000,2,2,23
8216,300,1,1,25
8217,2000,1,2,26
8221,2175,3,2,18
8222,4000,3,2,28
8223,10000,3,1,29
8224,10000,2,1,27
8225,500,1,1,27
8226,2100,1,2,26
8230,2500,1,1,15
8231,1500,1,1,22
8235,2700,1,2,21
8236,7200,1,1,23
8237,3200,1,2,29
8242,8000,3,1,28
8243,90,1,2,23
8248,2500,2,1,19
8250,8000,2,1,21
8251,900,2,2,26
8253,0,2,1,24
8254,800,2,2,23
8257,3600,1,2,30
8258,9000,1,1,21
8260,0,1,2,17
8261,0,1,2,22
8264,0,1,2,18
8265,7680,1,2,23
8267,12000,1,1,28
8271,6000,1,2,22
8272,6000,1,1,25
8273,2000,1,2,30
8274,4000,1,1,22
8275,8000,1,1,23
8276,0,1,2,25
8277,7540,1,1,18
8279,200,1,2,27
8280,4000,1,1,17
8281,3000,1,1,20
8282,4160,1,1,20
8285,7000,1,1,29
8286,150,1,2,20
8287,0,1,2,21
8292,5000,1,1,20
8299,0,1,2,26
8304,5000,1,1,21
8305,1200,1,2,19
8309,420,1,2,19
8311,3500,3,2,21
8318,1500,1,1,20
8322,1200,1,1,17
8324,1600,3,2,23
8325,2700,3,2,25
8327,3000,1,1,21
8332,0,1,2,19
8335,3300,3,2,22
8336,3000,1,2,29
8338,7000,3,2,19
8340,1500,1,2,19
8341,3700,1,1,23
8344,7000,2,1,24
8347,6000,1,1,18
8349,4656,1,2,17
8353,141,1,2,19
8354,5000,2,2,30
8361,4000,1,1,26
8362,5000,3,2,17
8363,5500,3,2,22
8364,4000,1,1,18
8369,3000,3,1,26
8370,10000,3,1,22
8371,200,3,2,24
8373,415,3,2,19
8375,1695,1,2,17
8376,3039,1,2,20
8377,747,1,2,17
8383,0,1,2,19
8386,2500,1,1,30
8388,7300,1,1,19
8391,5877,1,2,18
8392,1000,1,1,28
8401,900,1,2,17
8403,9200,1,1,23
8406,7000,1,1,19
8407,0,1,2,16
8409,11000,1,1,20
8410,0,1,1,20
8411,400,1,1,14
8414,135,2,2,17
8426,2500,2,1,16
8428,0,2,2,17
8429,0,3,2,21
8434,400,2,2,22
8436,4200,3,1,20
8441,4000,2,1,22
8442,3800,2,1,21
8445,4000,3,2,22
8453,0,3,1,30
8454,0,3,1,23
8459,7000,3,1,16
8460,0,3,2,18
8465,1779,3,1,17
8467,4768,3,2,20
8468,4000,1,1,21
8471,5000,3,2,20
8472,1600,3,1,17
8474,0,2,2,27
8475,314,2,2,20
8479,880,2,2,20
8482,106,2,2,19
8483,614,2,2,19
8485,1296,2,1,19
8486,6000,3,1,15
8490,893,2,2,17
8491,0,3,2,22
8492,475,2,2,23
8493,0,2,2,22
8494,2000,2,2,20
8495,9000,2,1,21
8496,1500,2,1,22
8501,3000,2,1,22
8502,0,2,2,20
8505,4800,2,2,25
8506,550,2,1,19
8508,1800,2,1,16
8513,2100,2,2,21
8514,1600,2,2,18
8515,2000,3,1,29
8516,2000,3,1,26
8517,0,2,1,28
8518,9000,3,1,30
8519,880,3,2,28
8522,1000,3,2,30
8523,1079,3,1,23
8528,3000,3,2,20
8531,5000,3,2,19
8533,2000,3,2,24
8537,500,2,2,23
8538,1100,2,1,21
8539,7000,2,2,23
8540,1500,2,2,27
8541,1900,2,1,25
8542,624,3,2,19
8544,2300,3,1,21
8545,3000,3,1,19
8546,3000,3,2,17
8547,710,3,1,17
8549,300,2,2,24
8553,8292,2,2,25
8555,12000,3,1,29
8562,10000,3,2,27
8563,9000,3,1,22
8566,8000,3,2,18
8573,1000,2,1,24
8574,1000,2,1,16
8577,200,2,1,26
8579,0,2,2,16
8580,200,2,2,16
8581,3200,2,1,20
8583,7000,2,2,20
8584,2131,2,1,17
8586,6000,2,1,18
8587,1000,2,1,18
8589,9000,3,1,24
8590,0,3,2,18
8591,2000,3,1,20
8592,300,3,1,17
8593,1000,3,2,24
8597,10000,2,1,20
8598,0,2,2,17
8602,0,2,1,20
8607,2400,2,1,19
8609,700,2,1,21
8612,650,2,2,17
8613,1000,2,2,21
8614,500,1,2,20
8615,0,2,2,18
8618,0,2,2,27
8619,4000,2,2,20
8620,450,2,1,21
8621,600,2,1,25
8623,4500,2,1,26
8634,1000,2,2,23
8635,4000,3,2,26
8636,4900,2,2,20
8637,1200,3,2,25
8638,800,2,2,25
8640,7600,2,1,29
8641,300,2,2,19
8642,0,2,2,19
8644,2000,2,1,17
8645,5068,2,1,23
8649,100,2,2,16
8650,0,2,1,26
8652,0,2,2,20
8655,4500,2,1,20
8656,3000,3,1,21
8657,8000,2,1,21
8660,0,2,2,21
8664,0,2,2,27
8672,6552,2,1,16
8673,0,2,2,28
8674,0,3,2,19
8676,3000,2,1,26
8677,600,2,1,29
8678,82,2,1,21
8679,3786,2,2,23
8682,0,2,1,19
8683,0,2,1,15
8685,0,2,2,25
8687,3000,2,1,22
8689,992,2,1,19
8693,4150,2,2,23
8696,0,2,2,29
8697,596,2,2,26
8700,1670,3,2,27
8701,3200,3,2,22
8702,729,3,1,29
8703,4000,3,2,18
8707,6000,3,2,21
8708,2000,1,2,15
8711,964,3,1,20
8713,16000,3,1,21
8714,6900,1,2,19
8715,2268,3,2,25
8716,2000,3,2,27
8717,1400,3,2,23
8718,1200,3,2,23
8719,1000,3,2,22
8720,3000,3,2,23
8722,4300,1,1,21
8723,1200,1,1,23
8728,6000,3,2,25
8729,3111,3,2,20
8730,2400,3,1,19
8731,2443,3,2,16
8732,6000,3,1,16
8733,300,3,2,12
8735,1500,3,1,27
8737,77,3,1,16
8739,200,3,2,20
8742,1500,3,2,20
8743,8700,3,1,23
8746,2000,3,1,18
8747,5800,3,2,29
8748,900,3,2,20
8749,8000,2,1,18
8752,5410,3,2,27
8753,500,3,2,16
8757,700,3,2,20
8758,7000,3,1,29
8759,3200,1,2,24
8760,976,3,2,13
8763,1900,3,2,22
8765,800,3,1,21
8768,250,3,1,25
8770,2000,3,2,23
8772,0,3,2,18
8775,1800,3,1,24
8776,5000,3,1,29
8777,447,3,2,21
8778,443,3,1,22
8779,0,3,2,19
8781,450,3,1,17
8782,920,3,2,20
8783,2300,3,2,20
8789,4000,2,2,18
8790,3700,2,1,29
8792,4800,2,1,17
8793,6400,2,1,18
8794,0,2,2,17
8795,5000,3,2,21
8796,8300,3,1,21
8797,1800,3,2,18
8800,0,3,2,18
8801,200,3,2,22
8802,350,3,2,17
8803,2852,3,1,20
8804,850,3,2,29
8806,650,3,1,29
8807,3100,3,2,23
8811,0,1,2,18
8812,0,1,2,15
8816,4000,3,2,22
8818,1038,2,2,26
8821,3849,3,2,27
8822,1200,3,1,22
8825,200,3,2,26
8826,600,3,2,30
8827,0,3,2,26
8828,1200,3,2,29
8830,1500,3,2,23
8832,516,3,1,16
8835,600,3,1,22
8836,5000,3,1,20
8837,7000,3,1,20
8838,8288,3,1,16
8839,4000,3,2,24
8841,3000,3,2,22
8845,3900,3,2,26
8846,6750,3,1,24
8848,2000,3,2,23
8849,0,3,2,22
8852,257,1,1,20
8855,2000,1,1,17
8857,6000,1,1,22
8860,3666,1,1,22
8862,3000,1,1,27
8863,4500,1,1,25
8867,47,1,2,16
8869,0,1,2,17
8870,0,1,2,15
8871,500,1,1,17
8874,2500,3,2,23
8875,400,1,2,19
8880,5700,1,1,26
8881,6800,1,1,30
8883,3000,1,2,24
8884,500,1,1,23
8886,7437,1,1,16
8887,7437,1,1,19
8888,6000,1,2,19
8889,2300,1,2,19
8895,200,1,2,17
8896,700,1,2,24
8897,819,1,1,20
8902,1700,1,2,21
8903,900,1,1,24
8906,271,1,1,19
8908,3200,1,1,24
8911,3200,1,1,22
8912,2371,1,2,27
8916,5863,1,2,16
8917,7735,1,1,27
8919,2500,1,2,21
8921,3270,3,2,25
8922,6000,1,1,25
8927,2500,1,2,16
8930,1818,1,1,22
8933,4000,1,1,25
8938,160,1,2,22
8939,300,1,2,23
8943,4800,1,1,22
8951,0,1,2,25
8956,0,1,2,22
8961,3350,1,2,24
8963,6400,1,1,30
8966,0,1,2,19
8967,0,1,2,18
8976,3000,2,1,22
8977,0,2,2,22
8979,1851,2,1,23
8980,5000,2,1,21
8981,1900,2,2,25
8986,300,2,1,24
8990,7000,2,1,17
8991,2900,2,1,27
8992,900,2,1,18
8993,0,2,1,29
8994,0,2,1,24
8995,6000,2,1,19
8996,900,2,2,22
8997,2000,2,1,26
8998,700,2,1,24
8999,3000,2,1,20
9005,7000,2,1,24
9006,3000,2,1,15
9007,3000,3,2,22
9009,1000,2,1,25
9012,5000,2,2,19
9013,10000,2,1,20
9014,8000,2,1,20
9015,10800,2,1,20
9020,2000,2,1,19
9022,4300,2,1,17
9023,6800,2,2,23
9024,1800,3,1,18
9025,0,3,2,20
9027,6000,3,1,30
9029,200,2,2,19
9037,70,2,2,20
9038,0,2,2,20
9039,0,2,1,19
9041,0,3,2,22
9046,0,2,2,20
9049,0,2,1,21
9050,0,2,2,25
9053,1500,2,2,20
9054,50,2,1,15
9055,1100,2,1,15
9063,60,2,2,20
9064,150,2,2,20
9065,810,2,2,27
9069,0,2,1,25
9073,3968,2,1,17
9074,0,2,2,13
9075,3346,2,1,25
9077,800,2,1,19
9078,3000,2,1,19
9080,220,2,2,18
9087,800,3,2,29
9088,3000,3,1,20
9091,300,2,1,25
9094,7000,2,1,19
9095,88,2,2,19
9101,290,2,2,18
9107,500,2,1,30
9108,0,2,2,18
9115,275,2,2,29
9117,3500,2,2,21
9118,3749,3,2,26
9120,9000,2,1,25
9121,4000,2,1,29
9122,2000,3,2,22
9124,500,3,2,21
9128,0,3,1,20
9129,200,3,2,16
9131,2500,3,1,20
9132,4000,3,1,30
9134,6000,1,2,18
9139,5038,3,2,16
9140,0,3,1,17
9142,855,3,2,18
9145,0,3,2,15
9146,1000,3,2,21
9148,0,3,2,22
9150,1000,3,2,20
9151,1500,3,2,22
9152,1500,3,2,18
9153,700,3,2,20
9154,0,3,1,27
9156,208,2,2,18
9158,7000,3,1,21
9160,3215,3,1,23
9161,700,3,1,23
9169,1700,3,1,24
9170,8000,3,1,19
9171,4000,3,2,20
9172,0,3,2,21
9175,1150,3,1,20
9177,0,3,1,19
9178,2900,3,2,16
9183,0,2,2,27
9184,7000,3,1,18
9185,7000,3,2,20
9187,50,3,1,18
9188,606,2,2,19
9191,0,2,1,26
9194,3985,2,1,28
9195,1000,2,2,30
9196,1770,2,1,18
9197,4100,2,1,22
9198,850,2,1,23
9201,0,2,2,18
9203,4000,2,1,20
9204,460,2,1,26
9207,9200,3,1,22
9208,0,3,2,20
9212,0,3,1,20
9214,3000,1,2,28
9215,1200,2,1,27
9220,0,1,2,19
9221,8000,1,2,30
9222,500,1,2,16
9224,1782,2,1,20
9232,3000,1,1,30
9235,3700,3,1,24
9238,4786,3,2,25
9239,1800,3,2,20
9243,2000,3,2,27
9244,480,3,2,25
9245,5900,3,1,24
9252,800,3,2,17
9257,4500,1,2,23
9258,7000,1,1,29
9259,3000,1,2,18
9260,1800,1,2,28
9262,490,1,2,27
9263,4552,1,1,25
9267,2200,1,1,20
9268,633,1,2,20
9271,1300,3,1,28
9272,0,1,2,13
9273,266,1,2,22
9274,0,2,2,19
9276,0,1,1,22
9277,0,1,2,18
9279,3500,2,1,27
9280,5000,2,1,21
9282,13000,1,1,20
9284,0,1,2,23
9287,500,2,2,19
9288,1452,2,1,23
9296,0,1,1,21
9299,4000,2,1,25
9301,1500,2,1,29
9304,200,2,1,25
9311,1000,3,1,17
9314,1908,2,1,25
9317,4000,2,2,23
9319,2000,2,2,18
9320,1800,2,2,25
9321,105,2,1,22
9323,0,2,2,23
9325,0,2,2,16
9327,525,2,1,24
9330,263,3,2,15
9331,592,3,1,18
9332,1400,2,2,29
9333,0,2,2,28
9336,1507,2,2,27
9337,1600,2,2,27
9338,250,2,1,22
9341,500,2,2,22
9344,1333,1,2,25
9345,0,1,1,28
9346,3000,2,2,21
9347,0,2,2,23
9348,8000,1,1,20
9349,0,1,2,20
9350,700,1,1,18
9351,0,3,2,16
9352,1946,3,1,22
9354,53,1,2,15
9355,900,1,2,25
9359,0,1,2,20
9364,350,1,2,23
9366,2300,2,2,25
9368,800,1,1,24
9369,980,2,1,25
9370,300,1,2,26
9373,4000,2,1,29
9374,0,1,2,17
9377,800,3,1,23
9381,0,1,2,26
9382,0,1,2,18
9385,300,1,2,19
9390,3300,2,1,20
9391,500,2,1,18
9392,4000,2,2,27
9393,1920,2,1,19
9396,0,1,2,17
9398,1200,3,1,20
9399,3500,3,1,29
9400,1700,3,1,30
9401,1350,2,2,24
9404,300,3,1,18
9406,500,3,2,13
9408,0,3,2,21
9409,102,3,2,18
9412,0,2,1,28
9413,54,2,2,16
9416,14000,1,2,29
9417,4266,2,2,26
9418,3800,2,1,27
9419,3500,2,1,26
9420,1500,1,1,24
9421,300,2,2,21
9422,9000,2,1,23
9424,1200,1,1,23
9426,3500,1,1,20
9431,50,2,1,22
9433,0,2,2,18
9438,650,2,1,26
9441,0,2,2,26
9444,872,2,2,27
9445,2100,3,1,25
9446,4544,2,2,18
9447,1100,3,1,30
9448,1700,3,1,30
9449,2400,3,1,25
9450,2500,3,1,25
9451,2800,3,1,30
9452,2000,3,2,24
9453,2000,3,1,26
9454,1134,3,2,23
9455,2100,3,2,20
9456,900,3,2,28
9457,1500,3,2,28
9458,2000,3,2,29
9459,1190,3,2,26
9460,1500,3,2,19
9461,1000,3,2,30
9462,286,3,2,30
9463,1800,3,2,23
9464,1200,3,2,25
9465,1500,3,2,29
9466,1800,3,2,17
9467,900,3,1,24
9468,1400,3,1,24
9469,1678,3,2,28
9470,350,3,1,19
9473,0,3,2,18
9474,8000,3,1,25
9475,1000,3,1,21
9476,261,3,2,21
9481,15,3,2,20
9482,500,3,2,20
9483,4220,1,2,15
9484,1700,1,1,19
9485,1736,1,2,19
9487,7700,1,2,20
9488,1000,3,2,29
9490,2000,3,2,25
9491,4000,3,1,15
9492,848,3,2,21
9495,3368,3,2,20
9498,300,3,2,21
9499,0,3,2,16
9501,1200,3,2,19
9502,6600,3,1,21
9503,80,2,1,17
9504,530,2,2,24
9505,3000,3,1,18
9507,720,3,2,25
9509,3020,3,1,23
9511,2000,3,1,23
9512,6100,2,2,20
9515,0,3,2,10
9517,70,1,2,25
9518,2000,3,1,22
9521,2000,2,2,30
9522,1276,2,2,23
9523,3000,2,2,28
9524,5000,3,1,30
9525,2000,3,2,21
9526,2800,3,2,23
9527,2700,3,2,19
9529,0,1,2,14
9530,1000,1,2,18
9533,4000,1,1,22
9536,7000,2,2,19
9537,0,1,2,19
9540,3000,1,1,18
9543,600,2,1,23
9544,995,2,2,19
9545,10000,3,1,26
9546,9000,3,1,19
9549,1450,3,1,17
9552,0,2,1,27
9553,0,2,1,22
9554,2000,2,2,24
9555,9000,2,1,19
9556,0,2,2,15
9557,0,2,2,20
9558,0,2,2,21
9561,5400,2,1,24
9562,3500,3,2,30
9563,1800,3,2,25
9564,2000,3,2,30
9565,1800,2,1,22
9566,2000,3,2,25
9567,1000,2,2,17
9570,3280,2,1,17
9571,780,2,1,23
9574,5000,1,2,21
9577,2000,3,1,27
9581,1200,2,1,23
9582,1234,2,2,30
9583,6000,3,1,29
9584,600,3,1,20
9585,1700,3,1,29
9586,5900,3,1,23
9587,1300,3,1,20
9588,1200,3,1,24
9589,3100,3,1,30
9590,2172,3,2,27
9592,2500,3,2,19
9593,1000,3,2,25
9594,1600,3,2,17
9595,1500,3,2,17
9596,2000,3,2,26
9597,948,3,2,24
9598,7000,2,1,24
9603,4065,3,1,21
9604,1339,3,2,22
9607,0,2,1,19
9608,100,3,2,24
9609,1200,2,2,23
9611,1400,3,2,27
9619,6500,1,2,29
9620,125,1,2,26
9621,8000,2,1,25
9622,7500,1,1,19
9623,0,3,2,17
9624,2500,1,1,26
9625,8000,1,1,22
9626,3200,1,1,21
9627,3300,1,2,17
9629,4000,3,1,26
9631,600,3,2,30
9634,0,2,2,20
9637,1700,1,2,30
9638,1959,1,1,25
9641,400,1,2,23
9643,4000,1,1,20
9644,3672,1,2,20
9648,0,1,2,17
9652,2000,1,2,18
9657,5200,3,2,15
9661,2400,1,2,27
9663,6000,1,1,30
9665,1600,1,2,26
9666,5000,1,1,25
9667,3000,1,1,28
9668,5000,1,1,30
9671,1392,3,2,25
9672,350,2,2,26
9673,5000,2,1,30
9676,1594,2,2,21
9678,64,2,1,20
9681,200,2,1,18
9682,6200,2,1,20
9683,464,2,1,30
9691,1300,3,2,24
9693,1500,3,2,25
9694,3000,3,1,26
9695,1200,3,1,26
9696,3000,3,1,30
9697,2700,2,1,27
9698,920,3,2,26
9699,0,3,1,20
9700,1000,3,2,19
9701,1500,3,1,26
9702,500,3,2,30
9703,1000,3,1,22
9704,1200,3,2,20
9705,2000,3,2,30
9706,13500,2,1,30
9707,0,2,2,19
9708,6200,2,2,28
9709,1500,3,2,24
9710,5000,3,1,24
9712,1300,3,2,20
9713,0,3,2,26
9714,2300,3,2,19
9715,1500,3,2,23
9716,2000,3,2,23
9717,2200,3,2,25
9718,400,3,1,28
9719,4100,3,1,29
9720,400,3,1,26
9721,0,3,2,27
9722,4000,3,2,28
9723,1600,3,1,26
9724,3138,3,1,30
9725,2356,3,1,26
9726,2875,3,1,25
9727,2874,3,2,28
9728,2200,3,1,29
9729,800,3,1,22
9730,226,3,2,16
9733,3000,3,2,20
9734,3600,3,1,24
9735,1500,3,1,19
9736,600,3,2,16
9737,1800,3,1,20
9738,950,3,1,22
9739,3000,3,1,21
9740,1200,3,2,22
9741,600,3,2,29
9742,2600,3,1,22
9743,0,3,1,21
9744,2000,3,1,22
9745,700,3,1,27
9746,8100,3,1,30
9747,2600,2,1,27
9748,1500,3,2,24
9749,3500,2,2,24
9750,300,3,2,18
9751,1182,3,1,26
9752,3000,3,1,30
9754,0,1,2,21
9755,1000,3,2,21
9756,678,2,2,20
9765,700,2,2,16
9766,1879,2,2,25
9767,210,2,1,23
9768,1000,2,2,22
9774,5000,3,2,21
9776,500,1,1,21
9777,991,1,1,20
9778,3000,1,2,20
9780,14000,1,1,20
9781,1300,3,1,23
9785,500,3,1,19
9786,7000,1,1,26
9787,5000,3,1,16
9791,1000,3,1,27
9793,1200,3,1,21
9794,1200,3,1,24
9797,3400,3,2,26
9798,300,3,2,21
9803,2500,3,1,30
9804,1300,3,1,18
9805,1056,3,1,25
9808,0,3,1,20
9809,300,1,2,20
9810,1200,1,1,30
9811,2000,1,2,16
9812,3000,1,1,20
9815,353,1,1,19
9817,4401,1,2,23
9819,9000,1,1,20
9823,3500,2,1,25
9829,800,1,1,18
9831,0,1,2,21
9832,230,1,2,19
9833,2100,3,1,17
9834,0,3,2,19
9838,4300,1,2,20
9843,0,1,1,15
9846,7420,1,1,19
9850,4100,1,1,26
9856,6000,1,1,30
9859,7000,1,1,18
9860,677,1,1,17
9861,2000,3,2,25
9864,0,3,2,15
9871,3400,2,2,17
9872,1500,2,2,26
9876,11000,1,1,30
9882,8210,3,2,15
9883,8000,1,1,23
9884,5000,1,1,28
9885,0,1,2,30
9887,1500,1,2,17
9889,2500,3,1,26
9890,4000,1,1,28
9891,1600,1,2,16
9893,14000,2,1,20
9894,5378,1,2,20
9895,25,1,2,23
9896,6000,1,2,27
9899,7000,1,2,19
9900,800,3,2,27
9901,9000,1,1,23
9902,2500,1,1,27
9904,4280,1,1,16
9905,550,1,1,23
9907,800,3,1,19
9909,0,3,1,18
9913,2690,1,2,16
9915,5000,1,1,19
9917,2700,3,1,22
9921,300,3,2,22
9922,5000,1,2,22
9923,4500,1,2,18
9926,4000,2,1,27
9927,8000,1,2,20
9928,0,2,1,21
9932,2500,3,2,18
9936,5800,1,1,26
9937,3400,1,1,19
9939,800,1,2,22
9940,1000,1,2,20
9941,1000,1,2,21
9943,11000,1,1,26
9944,0,1,2,28
9945,0,1,2,25
9946,0,1,2,18
9947,0,1,1,29
9954,50000,1,1,19
9958,256,2,1,24
9960,2944,1,2,20
9963,10000,1,1,20
9964,0,1,1,19
9965,3440,1,2,19
9966,1000,1,2,19
9967,0,1,2,21
9970,293,2,2,29
9971,0,2,1,25
9975,0,1,1,21
9979,2820,3,2,20
9980,3000,1,2,18
9981,0,1,2,22
9985,5000,2,1,25
9986,0,2,2,24
9987,1024,1,2,29
9988,4000,1,1,20
9989,6000,1,1,17
9991,0,1,2,29
9998,825,2,1,19
10006,1600,1,1,21
10007,650,1,2,21
10008,3822,1,2,24
10009,950,1,1,27
10012,684,3,2,19
10013,235,3,1,17
10014,700,3,1,24
10015,800,3,2,26
10018,5223,3,1,20
10022,1000,1,1,21
10024,4000,1,2,21
10028,5800,1,1,19
10029,534,1,2,20
10030,1000,1,1,18
10034,0,1,2,19
10036,0,1,2,20
10038,125,1,2,25
10039,1600,3,2,16
10040,17,1,2,21
10041,0,1,2,24
10042,700,1,2,14
10043,0,1,1,20
10048,400,1,2,21
10049,400,1,2,19
10052,4000,1,2,27
10055,3000,1,2,18
10056,6000,1,2,18
10057,3279,1,1,20
10060,2200,1,2,17
10061,6400,1,1,18
10062,300,1,2,19
10065,500,1,1,27
10067,2000,1,1,22
10074,3000,1,1,19
10080,8000,3,1,19
10081,0,3,2,19
10082,900,2,1,29
10083,3500,2,1,20
10089,3000,3,1,24
10091,9000,3,1,25
10092,2000,3,2,20
10093,1200,3,2,19
10094,2500,3,1,28
10101,1160,3,2,19
10102,0,3,2,19
10104,0,3,2,14
10105,850,3,1,28
10110,3000,3,1,27
10111,631,2,2,15
10112,450,2,2,27
10113,2332,2,2,17
10116,1300,2,2,25
10118,6000,3,1,26
10119,600,3,2,18
10120,2000,3,1,25
10124,0,2,2,15
10125,800,2,2,18
10126,1900,2,1,25
10127,800,2,2,20
10131,1500,2,1,24
10136,1500,3,2,16
10137,1404,2,1,22
10140,450,3,2,20
10145,1891,3,2,28
10147,1560,3,1,30
10149,1000,3,2,17
10151,0,2,2,18
10152,2000,2,1,25
10153,1600,2,2,22
10155,300,2,1,19
10157,500,2,1,15
10160,1500,2,1,15
10163,3000,2,1,15
10164,5000,2,2,22
10165,1000,2,1,18
10166,1000,2,2,18
10167,6000,2,1,18
10173,6000,2,1,28
10176,500,1,2,25
10178,6150,2,1,24
10182,4800,2,2,19
10183,5000,1,2,15
10184,0,2,2,20
10185,5000,1,2,24
10192,3000,2,1,29
10201,0,2,1,22
10202,600,2,1,24
10203,4000,2,2,20
10204,4050,2,1,16
10207,1200,3,1,23
10208,6500,3,1,21
10209,2000,3,1,20
10211,956,1,2,22
10212,5186,3,2,29
10213,1200,3,2,18
10214,3000,3,2,19
10215,1000,3,2,27
10217,5000,3,1,20
10220,619,3,2,25
10221,4500,3,2,25
10222,2200,3,2,21
10224,11500,3,1,28
10226,600,1,2,24
10227,0,3,2,17
10229,4500,2,2,23
10230,1600,3,1,22
10231,0,3,2,16
10232,300,2,1,28
10236,1462,2,2,21
10239,3280,2,1,26
10240,4130,3,1,21
10241,0,3,2,28
10242,500,3,1,19
10244,5400,3,1,20
10245,100,3,2,20
10246,3500,3,2,27
10248,0,3,1,17
10250,1020,3,1,15
10251,6000,3,1,22
10252,926,3,2,21
10253,2000,1,1,26
10254,5533,3,2,20
10255,1117,3,2,30
10259,0,2,2,22
10263,2900,3,1,26
10264,400,3,1,20
10265,3200,3,1,25
10266,4200,3,1,30
10267,1100,3,2,20
10268,1000,3,2,25
10269,760,3,2,30
10270,1100,3,2,24
10271,2000,3,2,30
10272,1700,3,2,25
10273,1500,3,2,26
10274,3000,3,1,25
10275,2000,3,1,19
10277,1162,3,2,22
10279,1500,3,2,22
10280,3545,3,2,29
10281,1000,3,2,28
10282,1300,3,2,21
10283,1950,3,2,24
10286,0,3,2,23
10292,50,3,2,19
10293,2000,3,2,18
10296,7100,3,2,18
10302,400,3,2,19
10303,360,1,2,18
10305,7000,1,1,28
10310,2050,1,2,20
10315,6500,1,1,19
10318,0,2,1,21
10319,898,2,1,19
10320,1000,2,1,28
10323,2500,3,1,23
10326,6000,2,1,27
10331,900,2,2,20
10334,0,2,2,19
10342,20,3,2,17
10345,9000,3,2,22
10351,7000,3,1,28
10354,1600,3,2,17
10356,1000,3,1,17
10360,240,1,2,18
10361,1910,3,2,18
10362,750,2,2,26
10365,1300,3,2,19
10368,600,2,1,25
10370,1000,1,1,19
10371,500,1,2,19
10375,0,1,2,26
10377,7250,1,2,22
10381,1000,1,1,26
10383,0,1,2,19
10384,2500,1,1,18
10389,16000,2,1,25
10390,800,1,2,19
10393,1450,3,2,23
10394,0,3,2,27
10396,5,3,2,26
10398,11500,3,1,20
10399,2000,3,2,19
10400,1275,3,2,25
10403,3300,3,1,24
10405,3500,1,1,30
10406,1200,1,2,27
10409,2000,3,2,18
10413,600,3,2,24
