"","Account","User Name","Followers at Posting","Post Created","Post Created Date","Post Created Time","Type","Total Interactions","Likes","Comments","Views","Like and View Counts Disabled","URL","Link","Photo","Title","Description","Image Text","Sponsor Id","Sponsor Name","Overperforming Score (weighted  —  Likes 1x Comments 1x )"
"2203","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-10 07:25:07 EDT",2018-09-10,26707,"Photo",40,40,0,0,FALSE,"https://www.instagram.com/p/BniziUHhNOj/","https://www.instagram.com/p/BniziUHhNOj/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40522174_243722329818128_5175209640169830708_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=hKjgI1pL10EAX-PQlpo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_Y3rEOCuV7fV-RvGyjV4uMUBZH0HQ9sx5ZXsO19MqGQA&oe=623B254B",NA,"Bring an #ExtinctionSymbol or just yourself to Hyde Park Sep 22 at 10 a.m. for the Chris Packham #PeoplesWalkForWildlife 🚶‍♂️🦊🚶‍♀️ Extinction Rebellion Bloc.

We will be raising awareness of & support for the 📯 #ExtinctionRebellion 📯 coming this November: https://www.facebook.com/events/2103824066614162/",NA,NA,NA,-58.48
"2204","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-09 08:56:56 EDT",2018-09-09,32216,"Photo",81,80,1,0,FALSE,"https://www.instagram.com/p/BngZP5ohwXT/","https://www.instagram.com/p/BngZP5ohwXT/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40220551_1875546349418663_3282167923749496269_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=2wh-_NKjOUEAX8rVuUr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_55cljN4tdIkN6ed7ozL9iiRJevk6omE_6W6SdOmY4nw&oe=623B9220",NA,"A photo of the #ExtinctionSymbol next to a cancerous soil destroying #Monsanto product. Do you have a photo of the symbol? 
Join us for the declaration of rebellion against the climate wrecking UK government at 10 a.m. on the 31st of October at the statue of Millicent Fawcett in Parliament Square. There will be speakers, a peaceful sit-in, a banner drop & more:
https://www.facebook.com/events/1588038141300204/

Photo by: https://twitter.com/extinctsymbol",NA,NA,NA,-28.88
"2205","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-08 18:41:08 EDT",2018-09-08,67268,"Photo",50,49,1,0,FALSE,"https://www.instagram.com/p/Bne3Tvohqv4/","https://www.instagram.com/p/Bne3Tvohqv4/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/41087696_482218395581029_8337624459980800139_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=wzBHiX9qvFUAX95XYKB&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8XSM_WaCRJ1IGwWf8QYBEPvJ_RC1iNJLaRbSUIhmYH3Q&oe=623AFDE3",NA,"How many extinction symbols can you see in this photo from #RsieForClimate today in London and where are they? 
Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by @350org",NA,NA,NA,-46.78
"2206","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-07 09:19:14 EDT",2018-09-07,33554,"Photo",119,117,2,0,FALSE,"https://www.instagram.com/p/BnbSNfYBIkb/","https://www.instagram.com/p/BnbSNfYBIkb/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40210486_283437442259950_6091180447805371515_n.jpg?_nc_cat=107&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=WfEX782aKz8AX94bCDQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8SLg1u5yD3HpK0ImM6JKH-5mxNa5jZtbK7I_FD-xUpgg&oe=623A7955",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Image by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-19.66
"2207","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-06 08:03:03 EDT",2018-09-06,28983,"Photo",47,47,0,0,FALSE,"https://www.instagram.com/p/BnYksmRhfp5/","https://www.instagram.com/p/BnYksmRhfp5/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40015451_679548862406923_2748635065662256905_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=cyxw3enM6GoAX-tlDOm&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-g4QLG51Z_tKUlpaZsMH_RvWxT0bGygsXABt1jt_rQxQ&oe=623B8840",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR",NA,NA,NA,-49.77
"2208","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-05 16:57:55 EDT",2018-09-05,61075,"Photo",49,49,0,0,FALSE,"https://www.instagram.com/p/BnW9HLtBr2s/","https://www.instagram.com/p/BnW9HLtBr2s/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40749904_1984737614927408_6369187682146834464_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Lg9Kc3X33SkAX8L9kq_&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9zve6QcOkbvnjm4EZjdtzewTLmyx0yh2nrwHe_zuahoA&oe=623A7767",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR",NA,NA,NA,-47.73
"2209","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-04 07:22:21 EDT",2018-09-04,26541,"Photo",51,51,0,0,FALSE,"https://www.instagram.com/p/BnTWcs4BVK_/","https://www.instagram.com/p/BnTWcs4BVK_/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40051133_582214988848199_5654224432575545344_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=pwXhg61zqNoAX92gZcD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_jBqsAe3iQ9HNnJAcwQhbYOGQ3ZQQSzQXSWehUmhItmw&oe=623AB17C",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-45.86
"2210","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-03 09:39:19 EDT",2018-09-03,34759,"Photo",40,40,0,0,FALSE,"https://www.instagram.com/p/BnRBVFfBknU/","https://www.instagram.com/p/BnRBVFfBknU/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40593299_2167391643475499_8272884843558207488_n.jpg?_nc_cat=106&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=urW43dTuxjAAX8g577g&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_L6qwzyyo91vwy3IBAhq7TaXmN_WATdPlwJ31pcicqXw&oe=623A35B7",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-58.48
"2211","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-03 05:59:26 EDT",2018-09-03,21566,"Photo",42,42,0,0,FALSE,"https://www.instagram.com/p/BnQoKndBnJ9/","https://www.instagram.com/p/BnQoKndBnJ9/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40373969_472644493234541_5511876640721862656_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=v7bUeNxPQYcAX-25wfI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-KUfaiCGUOO_onHcPcZmgcZadky4GFO4n3QBoeoW9Orw&oe=623B5A99",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-55.69
"2212","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-02 15:42:11 EDT",2018-09-02,56531,"Photo",38,38,0,0,FALSE,"https://www.instagram.com/p/BnPGD4zBJ6p/","https://www.instagram.com/p/BnPGD4zBJ6p/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39403209_1601032606674959_1621653138412929024_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=7d-ugSEUvBEAX-Igeaf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-aBDRt1TvUVl7zr5tK7AKfaznJ07n3pHWSPKD544g9JQ&oe=623A0F5B",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-61.55
"2213","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-02 07:14:23 EDT",2018-09-02,26063,"Photo",48,47,1,0,FALSE,"https://www.instagram.com/p/BnOL8l4hYfS/","https://www.instagram.com/p/BnOL8l4hYfS/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40264238_186467112147568_448312100855480320_n.jpg?_nc_cat=103&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=Ow3FYaRo-IcAX86Tw8j&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-0xHP0ptGfTZU2Qvt6A9di581nMJvVSju86CfDjsYDaA&oe=623B94C7",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-48.73
"2214","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-01 20:55:27 EDT",2018-09-01,75327,"Photo",49,49,0,0,FALSE,"https://www.instagram.com/p/BnNFHcthfap/","https://www.instagram.com/p/BnNFHcthfap/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40061067_288037125125564_2204018899517702144_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=kuHzpTQidkEAX99bguA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9F-XxCnFHDuFyHt6KUD4Z7s1XPkYJtTZWzWNQpLe5OOw&oe=623AD65D",NA,"Government inaction on #ClimateChange / #ClimateBreakdown is wilful genocide. 📣 Join us Oct 31 on the eve of the #ExtinctionRebellion for the declaration of rebellion 📣: https://www.facebook.com/events/1588038141300204/

Like: https://www.facebook.com/ExtinctionRebellion/

Follow: https://twitter.com/ExtinctionR

Photo by #ExtinctionSymbol: https://twitter.com/extinctsymbol",NA,NA,NA,-47.73
"2215","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-09-01 06:56:03 EDT",2018-09-01,24963,"Photo",64,62,2,0,FALSE,"https://www.instagram.com/p/BnLlDfoBjYe/","https://www.instagram.com/p/BnLlDfoBjYe/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40032590_1763825487073134_6666164451734978560_n.jpg?_nc_cat=101&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=1de8YRDVcrQAX9loN29&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-nVKxTsiaiYbI2XfC1HOsw8M9SX5kfB0npk49LJIfKXg&oe=623BDB85",NA,"The #ExtinctionSymbol was omnipresent at the Extinction Rebellion pre-rebellion warm-up 🏃‍♀️🏃‍♂️ road block against the #ClimateWrecking UK government the day before yesterday.

Join us on the eve of the #ExtinctionRebellion for the declaration of rebellion 🗣️📣📯 on the 31st of October: https://www.facebook.com/events/896030837261726/ … …

Photo by Extinction Symbol: https://twitter.com/extinctsymbol",NA,NA,NA,-36.55
"2216","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-31 11:27:09 EDT",2018-08-31,41229,"Photo",60,58,2,0,FALSE,"https://www.instagram.com/p/BnJfSNkhlkL/","https://www.instagram.com/p/BnJfSNkhlkL/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/37556562_418271255367428_7719597789163814912_n.jpg?_nc_cat=110&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=OSLSyRe4x3IAX9m3qjO&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_fnX059UkvhRWE-xxmz61D6jMlHRatEWjs7yQYc8dNzA&oe=623AF331",NA,"The #ExtinctionSymbol was omnipresent at the Extinction Rebellion pre-rebellion warm-up 🏃‍♀️🏃‍♂️ road block against the #ClimateWrecking UK government yesterday.

Join us on the eve of the #ExtinctionRebellion for the declaration of rebellion 🗣️📣📯 on the 31st of October: https://www.facebook.com/events/896030837261726/ … …

Photo by Extinction Symbol: https://twitter.com/extinctsymbol",NA,NA,NA,-38.98
"2217","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-30 08:01:31 EDT",2018-08-30,28891,"Photo",48,45,3,0,FALSE,"https://www.instagram.com/p/BnGi9NShuE4/","https://www.instagram.com/p/BnGi9NShuE4/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40022917_1995775443777496_3381338528490192896_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=VCBWYFScqWcAX8vFbmt&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9JgGbxHfiuogetRBc0oDYJmg0E9YF81B_GUMUMuXNXdA&oe=623BC2DC",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergencyand #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions.

Join the #ExtinctionRebellion:
https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR",NA,NA,NA,-48.73
"2218","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-29 07:44:25 EDT",2018-08-29,27865,"Photo",112,112,0,0,FALSE,"https://www.instagram.com/p/BnD8NEChm5E/","https://www.instagram.com/p/BnD8NEChm5E/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/40165929_1929190300714756_6248248852340539392_n.jpg?_nc_cat=111&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=gb6ST5LveJMAX8BSBhy&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-9EaVCO7MRFLOsWgeD3EmaOblZq0m6DckyNhjdQlw8Hw&oe=623BC7BD",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergencyand #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions.

Join the #ExtinctionRebellion:
https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR

Image: Source unknown.",NA,NA,NA,-20.88
"2219","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-28 06:27:06 EDT",2018-08-28,23226,"Photo",44,44,0,0,FALSE,"https://www.instagram.com/p/BnBOj7Ih70x/","https://www.instagram.com/p/BnBOj7Ih70x/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39586360_643823309351080_1049375946248814592_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=uLhjd84yjSEAX-0TU1Y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT8aCBk4C8amtciAunBqtBILR24PHvvLBklBgUURjuWvTA&oe=623BACF9",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergencyand #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions.

Join the #ExtinctionRebellion:
https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR",NA,NA,NA,-53.16
"2220","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-27 07:52:51 EDT",2018-08-27,28371,"Photo",36,36,0,0,FALSE,"https://www.instagram.com/p/Bm-zlINBibE/","https://www.instagram.com/p/Bm-zlINBibE/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/38694422_2043670785652251_1312306280672526336_n.jpg?_nc_cat=108&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=sWDhAUmhryEAX9Uwauo&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9aiU9M6M-pdFvXCtjbXhqesZ2rBOgKuRxwOu9Ma1lmLA&oe=623BAEFF",NA,"Happy Monday!

Quick reminder of the events coming up this week. If you can’t make it to any, make sure to invite your friends and family!

CORNWALL: Two of our “Climate Change – Why we are heading for extinction and what to do about it” talks – one in PENZANCE on Monday https://www.facebook.com/events/1185398791603111/ and one in PORTHTOWAN on Tuesday https://www.facebook.com/events/319501621952702/ . Rising Up Cornwall is still fairly new in the region so please invite all your Cornish friends to the event!

LONDON: In addition to our general meeting on Wednesday https://www.facebook.com/events/418704611956806/ , we will be having our first ROAD BLOCK followed by a picnic on Thursday. https://www.facebook.com/events/296752167804536/ This will be a practice round for us to get a taste of direct action in action. Even if you don’t want to block the road yourself, there will be plenty of other jobs to do so come along and bring some friends with you!

BRISTOL: The usual weekly social and rebellion plotting on Tuesday – don’t give it a miss!
https://www.facebook.com/events/1921778854786494/

VOLUNTEERING: If you want to help to make the Extinction Rebellion happen, the easiest way to get involved is to book a phone or online chat with one of us: https://calendly.com/friedalu
. Alternatively, you can attend one of our volunteer welcome calls on Monday evening https://www.facebook.com/events/2097642153603933/ or Tuesday afternoon https://www.facebook.com/events/2097642153603933/ . If you want to learn how to give the extinction talk, feel free to join our online training on Thursday evening: https://www.facebook.com/events/894735044061285/

And obviously, don’t forget to put the dates of the REBELLION (12th-25th November) and our AUTUMN GATHERING in London (29th-30th September) into your diary! https://www.facebook.com/events/214993512539965/

Enjoy your Monday!

P.S. It is not Mondays that you don't like, it's capitalism.",NA,NA,NA,-64.97
"2221","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-26 07:39:22 EDT",2018-08-26,27562,"Photo",39,39,0,0,FALSE,"https://www.instagram.com/p/Bm8NPhTBTqA/","https://www.instagram.com/p/Bm8NPhTBTqA/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39626470_711852002482011_8088353948802482176_n.jpg?_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=3QerIJIPW-MAX94_pjF&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-5ZoUWjfU6vh7UxEtW0nFW-aduBiOkb98cUXVbUWJXwg&oe=623AC516",NA,"Happy Sunday Morning!

Quick reminder of the events coming up this week. If you can’t make it to any, make sure to invite your friends and family!

CORNWALL: Two of our “Climate Change – Why we are heading for extinction and what to do about it” talks – one in PENZANCE on Monday https://www.facebook.com/events/1185398791603111/ and one in PORTHTOWAN on Tuesday https://www.facebook.com/events/319501621952702/ . Rising Up Cornwall is still fairly new in the region so please invite all your Cornish friends to the event!

LONDON: In addition to our general meeting on Wednesday https://www.facebook.com/events/418704611956806/ , we will be having our first ROAD BLOCK followed by a picnic on Thursday. https://www.facebook.com/events/296752167804536/ This will be a practice round for us to get a taste of direct action in action. Even if you don’t want to block the road yourself, there will be plenty of other jobs to do so come along and bring some friends with you!

BRISTOL: The usual weekly social and rebellion plotting on Tuesday – don’t give it a miss!
https://www.facebook.com/events/1921778854786494/

VOLUNTEERING: If you want to help to make the Extinction Rebellion happen, the easiest way to get involved is to book a phone or online chat with one of us: https://calendly.com/friedalu
. Alternatively, you can attend one of our volunteer welcome calls on Monday evening https://www.facebook.com/events/2097642153603933/ or Tuesday afternoon https://www.facebook.com/events/2097642153603933/ . If you want to learn how to give the extinction talk, feel free to join our online training on Thursday evening: https://www.facebook.com/events/894735044061285/

And obviously, don’t forget to put the dates of the REBELLION (12th-25th November) and our AUTUMN GATHERING in London (29th-30th September) into your diary! https://www.facebook.com/events/214993512539965/

Enjoy your Sunday!",NA,NA,NA,-59.97
"2222","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-25 09:11:02 EDT",2018-08-25,33062,"Photo",34,34,0,0,FALSE,"https://www.instagram.com/p/Bm5y8CMhMEv/","https://www.instagram.com/p/Bm5y8CMhMEv/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39256771_1980963558626617_3026443297762574336_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=8cVc63-GS7EAX8kA6T0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-dwQuZ4zhHq54V-EReLfUD-u4-RzVHIegA7vS4cIs-Kw&oe=623B8911",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergency and #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions. Join the #ExtinctionRebellion: https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR",NA,NA,NA,-68.79
"2223","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-24 07:10:08 EDT",2018-08-24,25808,"Photo",49,49,0,0,FALSE,"https://www.instagram.com/p/Bm3ATs3h8Jo/","https://www.instagram.com/p/Bm3ATs3h8Jo/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39206510_1424119917720650_6218353187015884800_n.jpg?_nc_cat=100&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=UWiMFnPhqZQAX_mTHZx&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-OBP8DyeszUZg6RB6jWZ4JB2XL30YcaZM5EJyxDJI5Pw&oe=623A9E22",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergencyand #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions.

Join the #ExtinctionRebellion:
https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR

Photo by Feral X:
https://www.instagram.com/feral__x/
https://www.facebook.com/FeralX1/
https://feralx.com/
https://twitter.com/x_feral",NA,NA,NA,-47.73
"2224","Extinction Rebellion (XR)","extinctionrebellion","N/A","2018-08-23 07:04:48 EDT",2018-08-23,25488,"Photo",53,53,0,0,FALSE,"https://www.instagram.com/p/Bm0a5vqBnKN/","https://www.instagram.com/p/Bm0a5vqBnKN/","https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/39175536_470100713504989_1979813231480274944_n.jpg?_nc_cat=102&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=MFPFiTVtyVsAX-tUP1l&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT9OuY6C5JJTjtehPiZ8-E0uBtEYIHZiLg2w-sn3NwQFxw&oe=623BC5E0",NA,"INACTION ON THE CLIMATE EMERGENCY NOW REQUIRES REBELLION.

#RisingUp is coordinating a Nonviolent Rebellion in November this year against 30 years of criminal inaction by the the UK Government on the #ClimateEmergencyand #ecologicalcompound risis. The science is done - we are now heading for extinction. The time has come to take radical and serious political action.

We are holding a hundred talks and workshops all around the country to mobilise people to take civil disobedience in November which will lead to arrests and possible imprisonment, and to help with the many essential support roles. We intend to provoke a national debate on what we are doing to the planet and the world we are creating for our young people. We demand that the government reduces carbon emissions to zero within the next decade and aim to set up national assembles of citizens to replace our corrupted political institutions.

Join the #ExtinctionRebellion:
https://www.facebook.com/ExtinctionRebellion/
https://twitter.com/ExtinctionR

Photo by Feral X:
https://www.instagram.com/feral__x/
https://www.facebook.com/FeralX1/
https://feralx.com/
https://twitter.com/x_feral",NA,NA,NA,-44.13
